x,y,prim,raw
18,78,LUT,SLICE_X18Y78
21,78,LUT,SLICE_X21Y78
22,78,LUT,SLICE_X22Y78
23,78,LUT,SLICE_X23Y78
25,78,LUT,SLICE_X25Y78
26,78,LUT,SLICE_X26Y78
27,78,LUT,SLICE_X27Y78
30,78,LUT,SLICE_X30Y78
32,78,LUT,SLICE_X32Y78
33,78,LUT,SLICE_X33Y78
35,78,LUT,SLICE_X35Y78
36,78,LUT,SLICE_X36Y78
38,78,LUT,SLICE_X38Y78
41,78,LUT,SLICE_X41Y78
44,78,LUT,SLICE_X44Y78
46,78,LUT,SLICE_X46Y78
47,78,LUT,SLICE_X47Y78
0,77,LUT,SLICE_X0Y77
2,77,LUT,SLICE_X2Y77
3,77,LUT,SLICE_X3Y77
6,77,LUT,SLICE_X6Y77
7,77,LUT,SLICE_X7Y77
8,77,LUT,SLICE_X8Y77
10,77,LUT,SLICE_X10Y77
11,77,LUT,SLICE_X11Y77
12,77,LUT,SLICE_X12Y77
13,77,LUT,SLICE_X13Y77
15,77,LUT,SLICE_X15Y77
17,77,LUT,SLICE_X17Y77
18,77,LUT,SLICE_X18Y77
21,77,LUT,SLICE_X21Y77
22,77,LUT,SLICE_X22Y77
23,77,LUT,SLICE_X23Y77
25,77,LUT,SLICE_X25Y77
26,77,LUT,SLICE_X26Y77
27,77,LUT,SLICE_X27Y77
30,77,LUT,SLICE_X30Y77
32,77,LUT,SLICE_X32Y77
33,77,LUT,SLICE_X33Y77
35,77,LUT,SLICE_X35Y77
36,77,LUT,SLICE_X36Y77
38,77,LUT,SLICE_X38Y77
41,77,LUT,SLICE_X41Y77
44,77,LUT,SLICE_X44Y77
46,77,LUT,SLICE_X46Y77
47,77,LUT,SLICE_X47Y77
0,76,LUT,SLICE_X0Y76
2,76,LUT,SLICE_X2Y76
3,76,LUT,SLICE_X3Y76
6,76,LUT,SLICE_X6Y76
7,76,LUT,SLICE_X7Y76
8,76,LUT,SLICE_X8Y76
10,76,LUT,SLICE_X10Y76
11,76,LUT,SLICE_X11Y76
12,76,LUT,SLICE_X12Y76
13,76,LUT,SLICE_X13Y76
15,76,LUT,SLICE_X15Y76
17,76,LUT,SLICE_X17Y76
18,76,LUT,SLICE_X18Y76
21,76,LUT,SLICE_X21Y76
22,76,LUT,SLICE_X22Y76
23,76,LUT,SLICE_X23Y76
25,76,LUT,SLICE_X25Y76
26,76,LUT,SLICE_X26Y76
27,76,LUT,SLICE_X27Y76
30,76,LUT,SLICE_X30Y76
32,76,LUT,SLICE_X32Y76
33,76,LUT,SLICE_X33Y76
35,76,LUT,SLICE_X35Y76
36,76,LUT,SLICE_X36Y76
38,76,LUT,SLICE_X38Y76
41,76,LUT,SLICE_X41Y76
44,76,LUT,SLICE_X44Y76
46,76,LUT,SLICE_X46Y76
47,76,LUT,SLICE_X47Y76
0,75,LUT,SLICE_X0Y75
2,75,LUT,SLICE_X2Y75
3,75,LUT,SLICE_X3Y75
6,75,LUT,SLICE_X6Y75
7,75,LUT,SLICE_X7Y75
8,75,LUT,SLICE_X8Y75
10,75,LUT,SLICE_X10Y75
11,75,LUT,SLICE_X11Y75
12,75,LUT,SLICE_X12Y75
13,75,LUT,SLICE_X13Y75
15,75,LUT,SLICE_X15Y75
17,75,LUT,SLICE_X17Y75
18,75,LUT,SLICE_X18Y75
21,75,LUT,SLICE_X21Y75
22,75,LUT,SLICE_X22Y75
23,75,LUT,SLICE_X23Y75
25,75,LUT,SLICE_X25Y75
26,75,LUT,SLICE_X26Y75
27,75,LUT,SLICE_X27Y75
30,75,LUT,SLICE_X30Y75
32,75,LUT,SLICE_X32Y75
33,75,LUT,SLICE_X33Y75
35,75,LUT,SLICE_X35Y75
36,75,LUT,SLICE_X36Y75
38,75,LUT,SLICE_X38Y75
41,75,LUT,SLICE_X41Y75
44,75,LUT,SLICE_X44Y75
46,75,LUT,SLICE_X46Y75
47,75,LUT,SLICE_X47Y75
0,74,LUT,SLICE_X0Y74
2,74,LUT,SLICE_X2Y74
3,74,LUT,SLICE_X3Y74
6,74,LUT,SLICE_X6Y74
7,74,LUT,SLICE_X7Y74
8,74,LUT,SLICE_X8Y74
10,74,LUT,SLICE_X10Y74
11,74,LUT,SLICE_X11Y74
12,74,LUT,SLICE_X12Y74
13,74,LUT,SLICE_X13Y74
15,74,LUT,SLICE_X15Y74
17,74,LUT,SLICE_X17Y74
18,74,LUT,SLICE_X18Y74
21,74,LUT,SLICE_X21Y74
22,74,LUT,SLICE_X22Y74
23,74,LUT,SLICE_X23Y74
25,74,LUT,SLICE_X25Y74
26,74,LUT,SLICE_X26Y74
27,74,LUT,SLICE_X27Y74
30,74,LUT,SLICE_X30Y74
32,74,LUT,SLICE_X32Y74
33,74,LUT,SLICE_X33Y74
35,74,LUT,SLICE_X35Y74
36,74,LUT,SLICE_X36Y74
38,74,LUT,SLICE_X38Y74
41,74,LUT,SLICE_X41Y74
44,74,LUT,SLICE_X44Y74
46,74,LUT,SLICE_X46Y74
47,74,LUT,SLICE_X47Y74
0,73,LUT,SLICE_X0Y73
2,73,LUT,SLICE_X2Y73
3,73,LUT,SLICE_X3Y73
6,73,LUT,SLICE_X6Y73
7,73,LUT,SLICE_X7Y73
8,73,LUT,SLICE_X8Y73
10,73,LUT,SLICE_X10Y73
11,73,LUT,SLICE_X11Y73
12,73,LUT,SLICE_X12Y73
13,73,LUT,SLICE_X13Y73
15,73,LUT,SLICE_X15Y73
17,73,LUT,SLICE_X17Y73
18,73,LUT,SLICE_X18Y73
21,73,LUT,SLICE_X21Y73
22,73,LUT,SLICE_X22Y73
23,73,LUT,SLICE_X23Y73
25,73,LUT,SLICE_X25Y73
26,73,LUT,SLICE_X26Y73
27,73,LUT,SLICE_X27Y73
30,73,LUT,SLICE_X30Y73
32,73,LUT,SLICE_X32Y73
33,73,LUT,SLICE_X33Y73
35,73,LUT,SLICE_X35Y73
36,73,LUT,SLICE_X36Y73
38,73,LUT,SLICE_X38Y73
41,73,LUT,SLICE_X41Y73
44,73,LUT,SLICE_X44Y73
46,73,LUT,SLICE_X46Y73
47,73,LUT,SLICE_X47Y73
0,72,LUT,SLICE_X0Y72
2,72,LUT,SLICE_X2Y72
3,72,LUT,SLICE_X3Y72
6,72,LUT,SLICE_X6Y72
7,72,LUT,SLICE_X7Y72
8,72,LUT,SLICE_X8Y72
10,72,LUT,SLICE_X10Y72
11,72,LUT,SLICE_X11Y72
12,72,LUT,SLICE_X12Y72
13,72,LUT,SLICE_X13Y72
15,72,LUT,SLICE_X15Y72
17,72,LUT,SLICE_X17Y72
18,72,LUT,SLICE_X18Y72
21,72,LUT,SLICE_X21Y72
22,72,LUT,SLICE_X22Y72
23,72,LUT,SLICE_X23Y72
25,72,LUT,SLICE_X25Y72
26,72,LUT,SLICE_X26Y72
27,72,LUT,SLICE_X27Y72
30,72,LUT,SLICE_X30Y72
32,72,LUT,SLICE_X32Y72
33,72,LUT,SLICE_X33Y72
35,72,LUT,SLICE_X35Y72
36,72,LUT,SLICE_X36Y72
38,72,LUT,SLICE_X38Y72
41,72,LUT,SLICE_X41Y72
44,72,LUT,SLICE_X44Y72
46,72,LUT,SLICE_X46Y72
47,72,LUT,SLICE_X47Y72
0,71,LUT,SLICE_X0Y71
2,71,LUT,SLICE_X2Y71
3,71,LUT,SLICE_X3Y71
6,71,LUT,SLICE_X6Y71
7,71,LUT,SLICE_X7Y71
8,71,LUT,SLICE_X8Y71
10,71,LUT,SLICE_X10Y71
11,71,LUT,SLICE_X11Y71
12,71,LUT,SLICE_X12Y71
13,71,LUT,SLICE_X13Y71
15,71,LUT,SLICE_X15Y71
17,71,LUT,SLICE_X17Y71
18,71,LUT,SLICE_X18Y71
21,71,LUT,SLICE_X21Y71
22,71,LUT,SLICE_X22Y71
23,71,LUT,SLICE_X23Y71
25,71,LUT,SLICE_X25Y71
26,71,LUT,SLICE_X26Y71
27,71,LUT,SLICE_X27Y71
30,71,LUT,SLICE_X30Y71
32,71,LUT,SLICE_X32Y71
33,71,LUT,SLICE_X33Y71
35,71,LUT,SLICE_X35Y71
36,71,LUT,SLICE_X36Y71
38,71,LUT,SLICE_X38Y71
41,71,LUT,SLICE_X41Y71
44,71,LUT,SLICE_X44Y71
46,71,LUT,SLICE_X46Y71
47,71,LUT,SLICE_X47Y71
0,70,LUT,SLICE_X0Y70
2,70,LUT,SLICE_X2Y70
3,70,LUT,SLICE_X3Y70
6,70,LUT,SLICE_X6Y70
7,70,LUT,SLICE_X7Y70
8,70,LUT,SLICE_X8Y70
10,70,LUT,SLICE_X10Y70
11,70,LUT,SLICE_X11Y70
12,70,LUT,SLICE_X12Y70
13,70,LUT,SLICE_X13Y70
15,70,LUT,SLICE_X15Y70
17,70,LUT,SLICE_X17Y70
18,70,LUT,SLICE_X18Y70
21,70,LUT,SLICE_X21Y70
22,70,LUT,SLICE_X22Y70
23,70,LUT,SLICE_X23Y70
25,70,LUT,SLICE_X25Y70
26,70,LUT,SLICE_X26Y70
27,70,LUT,SLICE_X27Y70
30,70,LUT,SLICE_X30Y70
32,70,LUT,SLICE_X32Y70
33,70,LUT,SLICE_X33Y70
35,70,LUT,SLICE_X35Y70
36,70,LUT,SLICE_X36Y70
38,70,LUT,SLICE_X38Y70
41,70,LUT,SLICE_X41Y70
44,70,LUT,SLICE_X44Y70
46,70,LUT,SLICE_X46Y70
47,70,LUT,SLICE_X47Y70
0,69,LUT,SLICE_X0Y69
2,69,LUT,SLICE_X2Y69
3,69,LUT,SLICE_X3Y69
6,69,LUT,SLICE_X6Y69
7,69,LUT,SLICE_X7Y69
8,69,LUT,SLICE_X8Y69
10,69,LUT,SLICE_X10Y69
11,69,LUT,SLICE_X11Y69
12,69,LUT,SLICE_X12Y69
13,69,LUT,SLICE_X13Y69
15,69,LUT,SLICE_X15Y69
17,69,LUT,SLICE_X17Y69
18,69,LUT,SLICE_X18Y69
21,69,LUT,SLICE_X21Y69
22,69,LUT,SLICE_X22Y69
23,69,LUT,SLICE_X23Y69
25,69,LUT,SLICE_X25Y69
26,69,LUT,SLICE_X26Y69
27,69,LUT,SLICE_X27Y69
30,69,LUT,SLICE_X30Y69
32,69,LUT,SLICE_X32Y69
33,69,LUT,SLICE_X33Y69
35,69,LUT,SLICE_X35Y69
36,69,LUT,SLICE_X36Y69
38,69,LUT,SLICE_X38Y69
41,69,LUT,SLICE_X41Y69
44,69,LUT,SLICE_X44Y69
46,69,LUT,SLICE_X46Y69
47,69,LUT,SLICE_X47Y69
0,68,LUT,SLICE_X0Y68
2,68,LUT,SLICE_X2Y68
3,68,LUT,SLICE_X3Y68
6,68,LUT,SLICE_X6Y68
7,68,LUT,SLICE_X7Y68
8,68,LUT,SLICE_X8Y68
10,68,LUT,SLICE_X10Y68
11,68,LUT,SLICE_X11Y68
12,68,LUT,SLICE_X12Y68
13,68,LUT,SLICE_X13Y68
15,68,LUT,SLICE_X15Y68
17,68,LUT,SLICE_X17Y68
18,68,LUT,SLICE_X18Y68
21,68,LUT,SLICE_X21Y68
22,68,LUT,SLICE_X22Y68
23,68,LUT,SLICE_X23Y68
25,68,LUT,SLICE_X25Y68
26,68,LUT,SLICE_X26Y68
27,68,LUT,SLICE_X27Y68
30,68,LUT,SLICE_X30Y68
32,68,LUT,SLICE_X32Y68
33,68,LUT,SLICE_X33Y68
35,68,LUT,SLICE_X35Y68
36,68,LUT,SLICE_X36Y68
38,68,LUT,SLICE_X38Y68
41,68,LUT,SLICE_X41Y68
44,68,LUT,SLICE_X44Y68
46,68,LUT,SLICE_X46Y68
47,68,LUT,SLICE_X47Y68
0,67,LUT,SLICE_X0Y67
2,67,LUT,SLICE_X2Y67
3,67,LUT,SLICE_X3Y67
6,67,LUT,SLICE_X6Y67
7,67,LUT,SLICE_X7Y67
8,67,LUT,SLICE_X8Y67
10,67,LUT,SLICE_X10Y67
11,67,LUT,SLICE_X11Y67
12,67,LUT,SLICE_X12Y67
13,67,LUT,SLICE_X13Y67
15,67,LUT,SLICE_X15Y67
17,67,LUT,SLICE_X17Y67
18,67,LUT,SLICE_X18Y67
21,67,LUT,SLICE_X21Y67
22,67,LUT,SLICE_X22Y67
23,67,LUT,SLICE_X23Y67
25,67,LUT,SLICE_X25Y67
26,67,LUT,SLICE_X26Y67
27,67,LUT,SLICE_X27Y67
30,67,LUT,SLICE_X30Y67
32,67,LUT,SLICE_X32Y67
33,67,LUT,SLICE_X33Y67
35,67,LUT,SLICE_X35Y67
36,67,LUT,SLICE_X36Y67
38,67,LUT,SLICE_X38Y67
41,67,LUT,SLICE_X41Y67
44,67,LUT,SLICE_X44Y67
46,67,LUT,SLICE_X46Y67
47,67,LUT,SLICE_X47Y67
0,66,LUT,SLICE_X0Y66
2,66,LUT,SLICE_X2Y66
3,66,LUT,SLICE_X3Y66
6,66,LUT,SLICE_X6Y66
7,66,LUT,SLICE_X7Y66
8,66,LUT,SLICE_X8Y66
10,66,LUT,SLICE_X10Y66
11,66,LUT,SLICE_X11Y66
12,66,LUT,SLICE_X12Y66
13,66,LUT,SLICE_X13Y66
15,66,LUT,SLICE_X15Y66
17,66,LUT,SLICE_X17Y66
18,66,LUT,SLICE_X18Y66
21,66,LUT,SLICE_X21Y66
22,66,LUT,SLICE_X22Y66
23,66,LUT,SLICE_X23Y66
25,66,LUT,SLICE_X25Y66
26,66,LUT,SLICE_X26Y66
27,66,LUT,SLICE_X27Y66
30,66,LUT,SLICE_X30Y66
32,66,LUT,SLICE_X32Y66
33,66,LUT,SLICE_X33Y66
35,66,LUT,SLICE_X35Y66
36,66,LUT,SLICE_X36Y66
38,66,LUT,SLICE_X38Y66
41,66,LUT,SLICE_X41Y66
44,66,LUT,SLICE_X44Y66
46,66,LUT,SLICE_X46Y66
47,66,LUT,SLICE_X47Y66
0,65,LUT,SLICE_X0Y65
2,65,LUT,SLICE_X2Y65
3,65,LUT,SLICE_X3Y65
6,65,LUT,SLICE_X6Y65
7,65,LUT,SLICE_X7Y65
8,65,LUT,SLICE_X8Y65
10,65,LUT,SLICE_X10Y65
11,65,LUT,SLICE_X11Y65
12,65,LUT,SLICE_X12Y65
13,65,LUT,SLICE_X13Y65
15,65,LUT,SLICE_X15Y65
17,65,LUT,SLICE_X17Y65
18,65,LUT,SLICE_X18Y65
21,65,LUT,SLICE_X21Y65
22,65,LUT,SLICE_X22Y65
23,65,LUT,SLICE_X23Y65
25,65,LUT,SLICE_X25Y65
26,65,LUT,SLICE_X26Y65
27,65,LUT,SLICE_X27Y65
30,65,LUT,SLICE_X30Y65
32,65,LUT,SLICE_X32Y65
33,65,LUT,SLICE_X33Y65
35,65,LUT,SLICE_X35Y65
36,65,LUT,SLICE_X36Y65
38,65,LUT,SLICE_X38Y65
41,65,LUT,SLICE_X41Y65
44,65,LUT,SLICE_X44Y65
46,65,LUT,SLICE_X46Y65
47,65,LUT,SLICE_X47Y65
0,64,LUT,SLICE_X0Y64
2,64,LUT,SLICE_X2Y64
3,64,LUT,SLICE_X3Y64
6,64,LUT,SLICE_X6Y64
7,64,LUT,SLICE_X7Y64
8,64,LUT,SLICE_X8Y64
10,64,LUT,SLICE_X10Y64
11,64,LUT,SLICE_X11Y64
12,64,LUT,SLICE_X12Y64
13,64,LUT,SLICE_X13Y64
15,64,LUT,SLICE_X15Y64
17,64,LUT,SLICE_X17Y64
18,64,LUT,SLICE_X18Y64
21,64,LUT,SLICE_X21Y64
22,64,LUT,SLICE_X22Y64
23,64,LUT,SLICE_X23Y64
25,64,LUT,SLICE_X25Y64
26,64,LUT,SLICE_X26Y64
27,64,LUT,SLICE_X27Y64
30,64,LUT,SLICE_X30Y64
32,64,LUT,SLICE_X32Y64
33,64,LUT,SLICE_X33Y64
35,64,LUT,SLICE_X35Y64
36,64,LUT,SLICE_X36Y64
38,64,LUT,SLICE_X38Y64
41,64,LUT,SLICE_X41Y64
44,64,LUT,SLICE_X44Y64
46,64,LUT,SLICE_X46Y64
47,64,LUT,SLICE_X47Y64
0,63,LUT,SLICE_X0Y63
2,63,LUT,SLICE_X2Y63
3,63,LUT,SLICE_X3Y63
6,63,LUT,SLICE_X6Y63
7,63,LUT,SLICE_X7Y63
8,63,LUT,SLICE_X8Y63
10,63,LUT,SLICE_X10Y63
11,63,LUT,SLICE_X11Y63
12,63,LUT,SLICE_X12Y63
13,63,LUT,SLICE_X13Y63
15,63,LUT,SLICE_X15Y63
17,63,LUT,SLICE_X17Y63
18,63,LUT,SLICE_X18Y63
21,63,LUT,SLICE_X21Y63
22,63,LUT,SLICE_X22Y63
23,63,LUT,SLICE_X23Y63
25,63,LUT,SLICE_X25Y63
26,63,LUT,SLICE_X26Y63
27,63,LUT,SLICE_X27Y63
30,63,LUT,SLICE_X30Y63
32,63,LUT,SLICE_X32Y63
33,63,LUT,SLICE_X33Y63
35,63,LUT,SLICE_X35Y63
36,63,LUT,SLICE_X36Y63
38,63,LUT,SLICE_X38Y63
41,63,LUT,SLICE_X41Y63
44,63,LUT,SLICE_X44Y63
46,63,LUT,SLICE_X46Y63
47,63,LUT,SLICE_X47Y63
0,62,LUT,SLICE_X0Y62
2,62,LUT,SLICE_X2Y62
3,62,LUT,SLICE_X3Y62
6,62,LUT,SLICE_X6Y62
7,62,LUT,SLICE_X7Y62
8,62,LUT,SLICE_X8Y62
10,62,LUT,SLICE_X10Y62
11,62,LUT,SLICE_X11Y62
12,62,LUT,SLICE_X12Y62
13,62,LUT,SLICE_X13Y62
15,62,LUT,SLICE_X15Y62
17,62,LUT,SLICE_X17Y62
18,62,LUT,SLICE_X18Y62
21,62,LUT,SLICE_X21Y62
22,62,LUT,SLICE_X22Y62
23,62,LUT,SLICE_X23Y62
25,62,LUT,SLICE_X25Y62
26,62,LUT,SLICE_X26Y62
27,62,LUT,SLICE_X27Y62
30,62,LUT,SLICE_X30Y62
32,62,LUT,SLICE_X32Y62
33,62,LUT,SLICE_X33Y62
35,62,LUT,SLICE_X35Y62
36,62,LUT,SLICE_X36Y62
38,62,LUT,SLICE_X38Y62
41,62,LUT,SLICE_X41Y62
44,62,LUT,SLICE_X44Y62
46,62,LUT,SLICE_X46Y62
47,62,LUT,SLICE_X47Y62
0,61,LUT,SLICE_X0Y61
2,61,LUT,SLICE_X2Y61
3,61,LUT,SLICE_X3Y61
6,61,LUT,SLICE_X6Y61
7,61,LUT,SLICE_X7Y61
8,61,LUT,SLICE_X8Y61
10,61,LUT,SLICE_X10Y61
11,61,LUT,SLICE_X11Y61
12,61,LUT,SLICE_X12Y61
13,61,LUT,SLICE_X13Y61
15,61,LUT,SLICE_X15Y61
17,61,LUT,SLICE_X17Y61
18,61,LUT,SLICE_X18Y61
21,61,LUT,SLICE_X21Y61
22,61,LUT,SLICE_X22Y61
23,61,LUT,SLICE_X23Y61
25,61,LUT,SLICE_X25Y61
26,61,LUT,SLICE_X26Y61
27,61,LUT,SLICE_X27Y61
30,61,LUT,SLICE_X30Y61
32,61,LUT,SLICE_X32Y61
33,61,LUT,SLICE_X33Y61
35,61,LUT,SLICE_X35Y61
36,61,LUT,SLICE_X36Y61
38,61,LUT,SLICE_X38Y61
41,61,LUT,SLICE_X41Y61
44,61,LUT,SLICE_X44Y61
46,61,LUT,SLICE_X46Y61
47,61,LUT,SLICE_X47Y61
0,60,LUT,SLICE_X0Y60
2,60,LUT,SLICE_X2Y60
3,60,LUT,SLICE_X3Y60
6,60,LUT,SLICE_X6Y60
7,60,LUT,SLICE_X7Y60
8,60,LUT,SLICE_X8Y60
10,60,LUT,SLICE_X10Y60
11,60,LUT,SLICE_X11Y60
12,60,LUT,SLICE_X12Y60
13,60,LUT,SLICE_X13Y60
15,60,LUT,SLICE_X15Y60
17,60,LUT,SLICE_X17Y60
18,60,LUT,SLICE_X18Y60
21,60,LUT,SLICE_X21Y60
22,60,LUT,SLICE_X22Y60
23,60,LUT,SLICE_X23Y60
25,60,LUT,SLICE_X25Y60
26,60,LUT,SLICE_X26Y60
27,60,LUT,SLICE_X27Y60
30,60,LUT,SLICE_X30Y60
32,60,LUT,SLICE_X32Y60
33,60,LUT,SLICE_X33Y60
35,60,LUT,SLICE_X35Y60
36,60,LUT,SLICE_X36Y60
38,60,LUT,SLICE_X38Y60
41,60,LUT,SLICE_X41Y60
44,60,LUT,SLICE_X44Y60
46,60,LUT,SLICE_X46Y60
47,60,LUT,SLICE_X47Y60
0,59,LUT,SLICE_X0Y59
2,59,LUT,SLICE_X2Y59
3,59,LUT,SLICE_X3Y59
6,59,LUT,SLICE_X6Y59
7,59,LUT,SLICE_X7Y59
8,59,LUT,SLICE_X8Y59
10,59,LUT,SLICE_X10Y59
11,59,LUT,SLICE_X11Y59
12,59,LUT,SLICE_X12Y59
13,59,LUT,SLICE_X13Y59
15,59,LUT,SLICE_X15Y59
17,59,LUT,SLICE_X17Y59
18,59,LUT,SLICE_X18Y59
21,59,LUT,SLICE_X21Y59
22,59,LUT,SLICE_X22Y59
23,59,LUT,SLICE_X23Y59
25,59,LUT,SLICE_X25Y59
26,59,LUT,SLICE_X26Y59
27,59,LUT,SLICE_X27Y59
30,59,LUT,SLICE_X30Y59
32,59,LUT,SLICE_X32Y59
33,59,LUT,SLICE_X33Y59
35,59,LUT,SLICE_X35Y59
36,59,LUT,SLICE_X36Y59
38,59,LUT,SLICE_X38Y59
41,59,LUT,SLICE_X41Y59
44,59,LUT,SLICE_X44Y59
46,59,LUT,SLICE_X46Y59
47,59,LUT,SLICE_X47Y59
0,58,LUT,SLICE_X0Y58
2,58,LUT,SLICE_X2Y58
3,58,LUT,SLICE_X3Y58
6,58,LUT,SLICE_X6Y58
7,58,LUT,SLICE_X7Y58
8,58,LUT,SLICE_X8Y58
10,58,LUT,SLICE_X10Y58
11,58,LUT,SLICE_X11Y58
12,58,LUT,SLICE_X12Y58
13,58,LUT,SLICE_X13Y58
15,58,LUT,SLICE_X15Y58
17,58,LUT,SLICE_X17Y58
18,58,LUT,SLICE_X18Y58
21,58,LUT,SLICE_X21Y58
22,58,LUT,SLICE_X22Y58
23,58,LUT,SLICE_X23Y58
25,58,LUT,SLICE_X25Y58
26,58,LUT,SLICE_X26Y58
27,58,LUT,SLICE_X27Y58
30,58,LUT,SLICE_X30Y58
32,58,LUT,SLICE_X32Y58
33,58,LUT,SLICE_X33Y58
35,58,LUT,SLICE_X35Y58
36,58,LUT,SLICE_X36Y58
38,58,LUT,SLICE_X38Y58
41,58,LUT,SLICE_X41Y58
44,58,LUT,SLICE_X44Y58
46,58,LUT,SLICE_X46Y58
47,58,LUT,SLICE_X47Y58
0,57,LUT,SLICE_X0Y57
2,57,LUT,SLICE_X2Y57
3,57,LUT,SLICE_X3Y57
6,57,LUT,SLICE_X6Y57
7,57,LUT,SLICE_X7Y57
8,57,LUT,SLICE_X8Y57
10,57,LUT,SLICE_X10Y57
11,57,LUT,SLICE_X11Y57
12,57,LUT,SLICE_X12Y57
13,57,LUT,SLICE_X13Y57
15,57,LUT,SLICE_X15Y57
17,57,LUT,SLICE_X17Y57
18,57,LUT,SLICE_X18Y57
21,57,LUT,SLICE_X21Y57
22,57,LUT,SLICE_X22Y57
23,57,LUT,SLICE_X23Y57
25,57,LUT,SLICE_X25Y57
26,57,LUT,SLICE_X26Y57
27,57,LUT,SLICE_X27Y57
30,57,LUT,SLICE_X30Y57
32,57,LUT,SLICE_X32Y57
33,57,LUT,SLICE_X33Y57
35,57,LUT,SLICE_X35Y57
36,57,LUT,SLICE_X36Y57
38,57,LUT,SLICE_X38Y57
41,57,LUT,SLICE_X41Y57
44,57,LUT,SLICE_X44Y57
46,57,LUT,SLICE_X46Y57
47,57,LUT,SLICE_X47Y57
0,56,LUT,SLICE_X0Y56
2,56,LUT,SLICE_X2Y56
3,56,LUT,SLICE_X3Y56
6,56,LUT,SLICE_X6Y56
7,56,LUT,SLICE_X7Y56
8,56,LUT,SLICE_X8Y56
10,56,LUT,SLICE_X10Y56
11,56,LUT,SLICE_X11Y56
12,56,LUT,SLICE_X12Y56
13,56,LUT,SLICE_X13Y56
15,56,LUT,SLICE_X15Y56
17,56,LUT,SLICE_X17Y56
18,56,LUT,SLICE_X18Y56
21,56,LUT,SLICE_X21Y56
22,56,LUT,SLICE_X22Y56
23,56,LUT,SLICE_X23Y56
25,56,LUT,SLICE_X25Y56
26,56,LUT,SLICE_X26Y56
27,56,LUT,SLICE_X27Y56
30,56,LUT,SLICE_X30Y56
32,56,LUT,SLICE_X32Y56
33,56,LUT,SLICE_X33Y56
35,56,LUT,SLICE_X35Y56
36,56,LUT,SLICE_X36Y56
38,56,LUT,SLICE_X38Y56
41,56,LUT,SLICE_X41Y56
44,56,LUT,SLICE_X44Y56
46,56,LUT,SLICE_X46Y56
47,56,LUT,SLICE_X47Y56
0,55,LUT,SLICE_X0Y55
2,55,LUT,SLICE_X2Y55
3,55,LUT,SLICE_X3Y55
6,55,LUT,SLICE_X6Y55
7,55,LUT,SLICE_X7Y55
8,55,LUT,SLICE_X8Y55
10,55,LUT,SLICE_X10Y55
11,55,LUT,SLICE_X11Y55
12,55,LUT,SLICE_X12Y55
13,55,LUT,SLICE_X13Y55
15,55,LUT,SLICE_X15Y55
17,55,LUT,SLICE_X17Y55
18,55,LUT,SLICE_X18Y55
21,55,LUT,SLICE_X21Y55
22,55,LUT,SLICE_X22Y55
23,55,LUT,SLICE_X23Y55
25,55,LUT,SLICE_X25Y55
26,55,LUT,SLICE_X26Y55
27,55,LUT,SLICE_X27Y55
30,55,LUT,SLICE_X30Y55
32,55,LUT,SLICE_X32Y55
33,55,LUT,SLICE_X33Y55
35,55,LUT,SLICE_X35Y55
36,55,LUT,SLICE_X36Y55
38,55,LUT,SLICE_X38Y55
41,55,LUT,SLICE_X41Y55
44,55,LUT,SLICE_X44Y55
46,55,LUT,SLICE_X46Y55
47,55,LUT,SLICE_X47Y55
0,54,LUT,SLICE_X0Y54
2,54,LUT,SLICE_X2Y54
3,54,LUT,SLICE_X3Y54
6,54,LUT,SLICE_X6Y54
7,54,LUT,SLICE_X7Y54
8,54,LUT,SLICE_X8Y54
10,54,LUT,SLICE_X10Y54
11,54,LUT,SLICE_X11Y54
12,54,LUT,SLICE_X12Y54
13,54,LUT,SLICE_X13Y54
15,54,LUT,SLICE_X15Y54
17,54,LUT,SLICE_X17Y54
18,54,LUT,SLICE_X18Y54
21,54,LUT,SLICE_X21Y54
22,54,LUT,SLICE_X22Y54
23,54,LUT,SLICE_X23Y54
25,54,LUT,SLICE_X25Y54
26,54,LUT,SLICE_X26Y54
27,54,LUT,SLICE_X27Y54
30,54,LUT,SLICE_X30Y54
32,54,LUT,SLICE_X32Y54
33,54,LUT,SLICE_X33Y54
35,54,LUT,SLICE_X35Y54
36,54,LUT,SLICE_X36Y54
38,54,LUT,SLICE_X38Y54
41,54,LUT,SLICE_X41Y54
44,54,LUT,SLICE_X44Y54
46,54,LUT,SLICE_X46Y54
47,54,LUT,SLICE_X47Y54
0,53,LUT,SLICE_X0Y53
2,53,LUT,SLICE_X2Y53
3,53,LUT,SLICE_X3Y53
6,53,LUT,SLICE_X6Y53
7,53,LUT,SLICE_X7Y53
8,53,LUT,SLICE_X8Y53
10,53,LUT,SLICE_X10Y53
11,53,LUT,SLICE_X11Y53
12,53,LUT,SLICE_X12Y53
13,53,LUT,SLICE_X13Y53
15,53,LUT,SLICE_X15Y53
17,53,LUT,SLICE_X17Y53
18,53,LUT,SLICE_X18Y53
21,53,LUT,SLICE_X21Y53
22,53,LUT,SLICE_X22Y53
23,53,LUT,SLICE_X23Y53
25,53,LUT,SLICE_X25Y53
26,53,LUT,SLICE_X26Y53
27,53,LUT,SLICE_X27Y53
30,53,LUT,SLICE_X30Y53
32,53,LUT,SLICE_X32Y53
33,53,LUT,SLICE_X33Y53
35,53,LUT,SLICE_X35Y53
